feature,benchmark,rho,p,n,q
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_medical_genetics_acc,-0.1787323747062075,0.23465238156232965,46,0.31942437788093664
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_miscellaneous_acc,-0.24542791161329003,0.10017286287247601,46,0.1588424354875921
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_nutrition_acc,-0.2480338061136901,0.09650557327401584,46,0.15470520627917891
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_professional_accounting_acc,-0.1338927748753446,0.3750158058665122,46,0.48094132296214104
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_professional_medicine_acc,-0.10874996274022274,0.4718837323075753,46,0.5768344620682901
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_virology_acc,-0.25352145375872076,0.08912255321692285,46,0.14255708184151114
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_social_sciences_acc,-0.19224720149765034,0.20055257030967,46,0.29203969899675053
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_econometrics_acc,-0.049439881393902735,0.7442056407114748,46,0.8138788336838793
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_geography_acc,-0.18632200227453627,0.21504542765601736,46,0.3094452905837573
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_government_and_politics_acc,-0.19624900680749136,0.19116234520463363,46,0.28518300886650444
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_macroeconomics_acc,-0.15253191912070563,0.311543632040833,46,0.4148240346481766
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_microeconomics_acc,-0.13537779501660704,0.36969354988404934,46,0.4732854377674958
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_psychology_acc,-0.17518428484528223,0.24422515238352083,46,0.34266523299875956
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_human_sexuality_acc,-0.2628980999267876,0.07753219475343084,46,0.1293973387323241
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_professional_psychology_acc,-0.19731080035064189,0.18872416621768706,46,0.27372493155779615
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_public_relations_acc,-0.28462956138341355,0.055214034062757114,46,0.0986832735938275
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_security_studies_acc,-0.23404583994523537,0.11746039384291855,46,0.1920884740473679
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_sociology_acc,-0.29589414665850194,0.045870902537177016,46,0.0846758327138293
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_us_foreign_policy_acc,-0.204876619714649,0.1719896379205622,46,0.24983309548286275
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_stem_acc,-0.11348917556898439,0.4526712458126175,46,0.5561389591412158
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_abstract_algebra_acc,-0.015194111307987533,0.920168754196271,46,0.956102524125231
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_anatomy_acc,-0.12968104756659757,0.3903572473734508,46,0.4951262141903592
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_astronomy_acc,-0.1658338039291219,0.2707078065594454,46,0.36176856781527345
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_college_biology_acc,-0.1279773079539124,0.39666629819318233,46,0.5051621323679726
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_college_chemistry_acc,-0.12321753538677296,0.41460387835085427,46,0.5198549486697676
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_college_computer_science_acc,-0.08019016957285476,0.5962763670545042,46,0.7030290714787782
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_college_mathematics_acc,-0.1416535927578112,0.34770606492664413,46,0.47687267065924366
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_college_physics_acc,-0.0988644967330314,0.5133163039259383,46,0.6179307874723504
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_computer_security_acc,-0.25044766586379663,0.09320185932883958,46,0.1520771410030842
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_conceptual_physics_acc,-0.08495805123095045,0.5745436975045999,46,0.6698428116042464
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_electrical_engineering_acc,-0.1766357259973501,0.24027765194755113,46,0.33712660954637214
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_elementary_mathematics_acc,-0.08164400181157878,0.5896113587514905,46,0.6951708116892574
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_biology_acc,-0.07784837589352142,0.6070812270045729,46,0.7010685259721056
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_chemistry_acc,-0.06546554568789892,0.6655569723046243,46,0.7439176555881962
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_computer_science_acc,-0.09299026185465092,0.5387740925645453,46,0.6520593736170243
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_mathematics_acc,-0.12300194157095014,0.41542716591406936,46,0.5217822307271215
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_physics_acc,-0.1124683871141329,0.45677303330010677,46,0.5816351465915222
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_high_school_statistics_acc,-0.028695737598173947,0.8498524505307793,46,0.8925892835316087
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_mmlu_machine_learning_acc,-0.11019590582325046,0.4659764198114697,46,0.5744161262768707
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_boolq_acc,-0.6242424242424242,0.053717767217167436,10,0.1628703079095853
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_copa_acc,-0.5714312110592608,0.08441186126257023,10,0.3148846959457676
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_openbookqa_acc,-0.6443798763008685,0.04431151432143619,10,0.26507068026516784
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_sciq_acc,-0.7598819296000807,0.010758005132716318,10,0.057607382323577705
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_commonsense_qa_acc,-0.309090909090909,0.38484123026128353,10,0.6487938732146771
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_triviaqa_exact_match,-0.7818181818181817,0.0075470077810678785,10,0.08493581638354358
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_nq_open_exact_match,-0.7477238187264795,0.012899731006897749,10,0.10319784805518199
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_gsm8k_exact_match,-0.2380952380952381,0.5701563208157683,8,0.7920163117608162
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_drop_em,0.6123724356957945,0.14381080871160395,7,0.6495944012551362
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_truthfulqa_mc2_acc,-0.32121212121212117,0.36546831043867045,10,0.576415577508972
interpretability_attention_rank.mean_normalised_effective_rank,benchmark_lambada_openai_acc,-0.6139845991168652,0.058980962369036986,10,0.283792456616236
interpretability_attention_rank.mean_normalised_effective_rank,composite_benchmark,-0.2094421660621432,0.16242506701465287,46,0.2408371683320715
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_arc_challenge_acc,0.5080040736100189,0.0003132890568298762,46,0.0011804860852713376
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_arc_easy_acc,0.45154525049093214,0.0016333535317672192,46,0.005021658087922204
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_hellaswag_acc,0.5313512076257961,0.00014494935138848378,46,0.0005518644576301127
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_piqa_acc,0.49069989844128725,0.0005357336914982237,46,0.001977885497400008
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_winogrande_acc,0.547950276333356,8.089772326028435e-05,46,0.0003719260107123765
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_acc,0.48393066804663426,0.0006558447590193183,46,0.0021595608956897373
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_humanities_acc,0.562457594805508,4.735647801382369e-05,46,0.00019557957868985944
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_formal_logic_acc,0.5334012362790089,0.00013509729643067925,46,0.0005611143391524235
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_high_school_european_history_acc,0.5873677291494889,1.77706531007702e-05,46,8.172809303458386e-05
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_high_school_us_history_acc,0.5980374414838634,1.1386913399206777e-05,46,5.7012559553562694e-05
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_high_school_world_history_acc,0.5990868718213975,1.088976611279086e-05,46,5.9144420566013894e-05
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_international_law_acc,0.5197099627519481,0.0002143616974915929,46,0.000885301699809912
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_jurisprudence_acc,0.496048131780644,0.00045524638284562486,46,0.0016233419798056183
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_logical_fallacies_acc,0.5136827877117393,0.00026106164576325904,46,0.0009687109799641745
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_moral_disputes_acc,0.5337323012071533,0.00013356462315001328,46,0.0005394239752633133
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_moral_scenarios_acc,0.546270898874397,8.593482372611264e-05,46,0.00037196581496905153
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_philosophy_acc,0.5200382624425872,0.00021205022563466154,46,0.0007949164868663466
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_prehistory_acc,0.5352460303657358,0.00012675614921649195,46,0.0005063319403128722
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_professional_law_acc,0.5396668733279525,0.00010863911991957648,46,0.0004246801960492535
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_world_religions_acc,0.5356779291798638,0.0001248722788791191,46,0.0004804296624244003
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_other_acc,0.5132317601208409,0.0002649015382839039,46,0.0009879746147221109
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_business_ethics_acc,0.5495926941779764,7.623336598026114e-05,46,0.0003239918054161098
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_clinical_knowledge_acc,0.5082821804447782,0.00031052644992657526,46,0.001123736806417458
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_college_medicine_acc,0.48212137679107203,0.0006917957043475267,46,0.002363096541486178
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_global_facts_acc,0.35192236890510437,0.01646467092874084,46,0.04283158166871727
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_human_aging_acc,0.5542532890247303,6.430140342861469e-05,46,0.00028146302937914573
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_management_acc,0.43669190367929595,0.002411658130573193,46,0.006995722593051604
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_marketing_acc,0.5489385598283854,7.806084084668622e-05,46,0.000337647779046909
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_medical_genetics_acc,0.5752909652679754,2.886712454799694e-05,46,0.0001388280792406958
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_miscellaneous_acc,0.5463294273196556,8.57545730101164e-05,46,0.0003463347672397519
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_nutrition_acc,0.5382812018014683,0.00011404642851996476,46,0.0004482147271402916
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_professional_accounting_acc,0.4836002531498182,0.0006622822775292333,46,0.0023503589125303693
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_professional_medicine_acc,0.5156703066197791,0.00024473338780710985,46,0.00101647787776703
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_virology_acc,0.5726118914322762,3.20645073920563e-05,46,0.0001354864445294402
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_social_sciences_acc,0.47591142179474605,0.0008290229237875979,46,0.0028186779408778326
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_econometrics_acc,0.47379476896227835,0.0008810844042255942,46,0.002981818053189395
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_high_school_geography_acc,0.47908182975620245,0.0007561864829061188,46,0.002619774023717407
interpretability_attention_rank.rank_collapse_trend_spearman,benchmark_mmlu_high_school_government_and_politics_acc,0.4920248107163254,0.0005146846661591902,46,0.0019045490173956524
